time,open,high,low,close,volume,vw
2022-09-14 00:00:00-04:00,292.24,306.0,291.64,302.61,74235471,300.684484
2022-09-15 00:00:00-04:00,301.825,309.12,300.7247,303.75,66398343,304.908427
2022-09-16 00:00:00-04:00,299.605,303.71,295.6005,303.35,112306933,301.288707
2022-09-19 00:00:00-04:00,300.09,309.84,297.8,309.07,61634470,306.413596
2022-09-20 00:00:00-04:00,306.91,313.33,305.58,308.73,62988711,309.324663
2022-09-21 00:00:00-04:00,308.29,313.8,300.63,300.8,64435337,307.469093
2022-09-22 00:00:00-04:00,299.86,301.29,285.82,288.59,72000682,291.367469
2022-09-23 00:00:00-04:00,283.09,284.5,272.82,275.33,65490085,276.541874
2022-09-26 00:00:00-04:00,271.83,284.09,270.31,276.01,59843049,278.249835
2022-09-27 00:00:00-04:00,283.84,288.67,277.51,282.94,63622379,283.465199
2022-09-28 00:00:00-04:00,283.08,289.0,277.57,287.81,57570596,283.889448
2022-09-29 00:00:00-04:00,282.76,283.65,265.78,268.21,79669023,271.100311
2022-09-30 00:00:00-04:00,266.145,275.57,262.47,265.25,70442182,268.886833
2022-10-03 00:00:00-04:00,254.5,255.16,241.01,242.4,101048630,245.014052
2022-10-04 00:00:00-04:00,250.52,257.5,242.01,249.44,112007508,249.665823
2022-10-05 00:00:00-04:00,245.01,246.6697,233.27,240.81,88914813,238.478773
2022-10-06 00:00:00-04:00,239.44,244.58,235.35,238.13,70719650,239.404162
2022-10-07 00:00:00-04:00,233.935,234.5715,222.02,223.07,85634482,226.184648
2022-10-10 00:00:00-04:00,223.93,226.99,218.3582,222.96,69326571,223.506947
2022-10-11 00:00:00-04:00,220.945,225.75,215.0,216.5,78495707,220.69994
2022-10-12 00:00:00-04:00,215.33,219.2999,211.51,217.24,68676010,215.597611
2022-10-13 00:00:00-04:00,208.3,222.99,206.22,221.72,94549943,215.657576
2022-10-14 00:00:00-04:00,224.01,226.26,204.16,204.99,96221753,211.449275
2022-10-17 00:00:00-04:00,210.04,221.86,209.45,219.35,82997077,217.723871
2022-10-18 00:00:00-04:00,229.5,229.82,217.25,220.19,77228084,221.409368
2022-10-19 00:00:00-04:00,219.8,222.93,217.78,222.04,68150056,220.957198
2022-10-20 00:00:00-04:00,208.28,215.55,202.0,207.28,120301645,208.585358
2022-10-21 00:00:00-04:00,206.415,214.66,203.8,214.44,78476531,210.454782
2022-10-24 00:00:00-04:00,205.82,213.5,198.5863,211.25,102608679,205.752442
2022-10-25 00:00:00-04:00,210.1,224.3498,210.0,222.415,98376534,220.141257
2022-10-26 00:00:00-04:00,219.4,230.6,218.2,224.64,86971998,226.610963
2022-10-27 00:00:00-04:00,229.77,233.81,222.85,225.09,63313495,226.18492
2022-10-28 00:00:00-04:00,225.4,228.86,216.35,228.52,70775381,224.258367
2022-10-31 00:00:00-04:00,226.19,229.85,221.94,227.54,63582829,226.643099
2022-11-01 00:00:00-04:00,234.05,237.3951,227.28,227.82,63918578,230.781235
2022-11-02 00:00:00-04:00,226.04,227.8699,214.82,214.98,65195578,221.8648
2022-11-03 00:00:00-04:00,211.36,221.2,210.14,215.31,58310152,216.39553
2022-11-04 00:00:00-04:00,222.6,223.8,203.08,207.47,100715317,210.927108
2022-11-07 00:00:00-05:00,208.65,208.9,196.66,197.08,95450979,199.990171
2022-11-08 00:00:00-05:00,194.02,195.2,186.75,191.3,132172579,191.376341
2022-11-09 00:00:00-05:00,190.775,195.89,177.12,177.59,129491823,184.406122
2022-11-10 00:00:00-05:00,189.9,191.0,180.03,190.72,138031810,187.898992
2022-11-11 00:00:00-05:00,186.0,196.52,182.59,195.97,116253329,191.534881
2022-11-14 00:00:00-05:00,192.77,195.73,186.34,190.95,93827731,191.871236
2022-11-15 00:00:00-05:00,195.88,200.8237,192.06,194.42,93223972,196.650535
2022-11-16 00:00:00-05:00,191.51,192.57,185.66,186.92,68342071,188.235165
2022-11-17 00:00:00-05:00,183.96,186.16,180.9,183.17,65848836,183.542771
2022-11-18 00:00:00-05:00,185.05,185.19,176.55,180.19,77814167,179.151171
2022-11-21 00:00:00-05:00,175.85,176.77,167.54,167.87,95460527,170.814688
2022-11-22 00:00:00-05:00,168.63,170.92,166.185,169.91,80402272,168.909345
2022-11-23 00:00:00-05:00,173.57,183.62,172.5,183.2,111649742,179.633732
2022-11-25 00:00:00-05:00,185.06,185.2,180.63,182.86,51788297,182.76661
2022-11-28 00:00:00-05:00,179.96,188.5,179.0,182.92,94797017,184.874416
2022-11-29 00:00:00-05:00,184.99,186.38,178.75,180.83,84640855,182.416968
2022-11-30 00:00:00-05:00,182.43,194.76,180.6301,194.7,117562401,187.836172
2022-12-01 00:00:00-05:00,197.08,198.92,191.8,194.7,81924273,195.085566
2022-12-02 00:00:00-05:00,191.78,196.25,191.11,194.86,74986051,193.511971
2022-12-05 00:00:00-05:00,189.44,191.27,180.55,182.45,95180598,184.400981
2022-12-06 00:00:00-05:00,181.215,183.65,175.33,179.82,93840008,178.541099
2022-12-07 00:00:00-05:00,175.03,179.38,172.218,174.04,86103119,174.150473
2022-12-08 00:00:00-05:00,172.2,175.2,169.06,173.44,99166137,172.31195
2022-12-09 00:00:00-05:00,173.84,182.5,173.36,179.05,106899809,179.615813
2022-12-12 00:00:00-05:00,176.1,177.37,167.52,167.82,112834677,170.356246
2022-12-13 00:00:00-05:00,174.87,175.05,156.91,160.95,178493578,163.569333
2022-12-14 00:00:00-05:00,159.25,161.62,155.31,156.8,142921860,158.121558
2022-12-15 00:00:00-05:00,153.44,160.9299,153.28,157.67,125467436,157.709144
2022-12-16 00:00:00-05:00,159.635,160.99,150.04,150.23,154808623,152.095107
2022-12-19 00:00:00-05:00,154.0,155.25,145.82,149.87,142266303,150.34696
2022-12-20 00:00:00-05:00,146.05,148.47,137.66,137.8,162188504,142.604176
2022-12-21 00:00:00-05:00,139.335,141.26,135.89,137.57,147890851,138.675042
2022-12-22 00:00:00-05:00,136.0,136.63,122.26,125.35,212939787,127.610905
2022-12-23 00:00:00-05:00,126.37,128.6173,121.02,123.15,168947695,123.848809
2022-12-27 00:00:00-05:00,117.495,119.67,108.76,109.1,212144442,113.378078
2022-12-28 00:00:00-05:00,110.35,116.27,108.24,112.71,224197029,112.003318
2022-12-29 00:00:00-05:00,120.385,123.57,117.495,121.82,226370514,120.626128
2022-12-30 00:00:00-05:00,119.95,124.48,119.75,123.18,160265129,122.192046
2023-01-03 00:00:00-05:00,118.47,118.8,104.64,108.1,235727017,109.133537
2023-01-04 00:00:00-05:00,109.11,114.59,107.52,113.64,183641524,111.901725
2023-01-05 00:00:00-05:00,110.51,111.75,107.1601,110.34,160906940,109.5523
2023-01-06 00:00:00-05:00,103.0,114.39,101.81,113.06,224113076,109.418991
2023-01-09 00:00:00-05:00,118.96,123.52,117.11,119.77,194213551,121.15591
2023-01-10 00:00:00-05:00,121.07,122.76,114.92,118.85,169904675,117.800004
2023-01-11 00:00:00-05:00,122.09,125.95,120.51,123.22,187333311,122.723406
2023-01-12 00:00:00-05:00,122.56,124.1311,117.0,123.56,172269894,120.949191
2023-01-13 00:00:00-05:00,116.55,122.63,115.6,122.4,183250365,119.649314
2023-01-17 00:00:00-05:00,125.695,131.7,125.02,131.49,190097742,129.51408
2023-01-18 00:00:00-05:00,136.555,136.68,127.01,128.78,198301125,130.55768
2023-01-19 00:00:00-05:00,127.26,129.99,124.3082,127.17,172462075,127.21659
2023-01-20 00:00:00-05:00,128.68,133.51,127.3466,133.42,141903857,131.047526
2023-01-23 00:00:00-05:00,135.87,145.3793,134.27,143.75,206160335,141.244828
2023-01-24 00:00:00-05:00,143.0,146.5,141.1,143.89,160675460,143.548576
2023-01-25 00:00:00-05:00,141.905,146.41,138.07,144.43,194770773,142.798709
2023-01-26 00:00:00-05:00,159.965,161.42,154.76,160.27,238806737,157.910765
2023-01-27 00:00:00-05:00,162.43,180.68,161.17,177.9,309508609,173.215931
2023-01-30 00:00:00-05:00,178.05,179.77,166.5,166.66,233147806,172.064739
2023-01-31 00:00:00-05:00,164.57,174.3,162.78,173.22,200228780,170.964827
2023-02-01 00:00:00-05:00,173.89,183.805,169.93,181.41,216770911,175.786382
2023-02-02 00:00:00-05:00,187.325,196.7501,182.61,188.27,218469998,190.725467
2023-02-03 00:00:00-05:00,183.95,199.0,183.69,189.98,233445345,193.590184
2023-02-06 00:00:00-05:00,193.01,198.17,189.92,194.76,190036857,194.596451
2023-02-07 00:00:00-05:00,196.43,197.5,189.55,196.81,188507095,194.081991
2023-02-08 00:00:00-05:00,196.1,203.0,194.31,201.29,183938354,200.337319
2023-02-09 00:00:00-05:00,207.775,214.0,204.77,207.32,217933700,210.018997
2023-02-10 00:00:00-05:00,202.225,206.2,192.89,196.89,206408837,197.963716
2023-02-13 00:00:00-05:00,194.415,196.3,187.61,194.64,175079033,193.23918
2023-02-14 00:00:00-05:00,191.94,209.82,189.44,209.25,219017952,202.035234
2023-02-15 00:00:00-05:00,211.755,214.66,206.11,214.24,184506548,211.524495
2023-02-16 00:00:00-05:00,210.78,217.65,201.84,202.04,232433061,211.498648
2023-02-17 00:00:00-05:00,199.985,208.44,197.5,208.31,215700027,203.002686
2023-02-21 00:00:00-05:00,204.99,209.71,197.22,197.37,182883285,202.335201
2023-02-22 00:00:00-05:00,197.93,201.99,191.78,200.86,193669770,197.425988
2023-02-23 00:00:00-05:00,203.91,205.14,196.33,202.07,148545400,200.588202
2023-02-24 00:00:00-05:00,196.325,197.6695,192.8,196.88,144170167,195.549858
2023-02-27 00:00:00-05:00,202.03,209.42,201.26,207.63,163868878,206.423939
2023-02-28 00:00:00-05:00,210.59,211.23,203.75,205.71,155831905,206.954858
2023-03-01 00:00:00-05:00,206.21,207.2,198.52,202.77,158351027,201.687151
2023-03-02 00:00:00-05:00,186.74,193.7499,186.01,190.9,185079120,190.102849
2023-03-03 00:00:00-05:00,194.795,200.48,192.88,197.79,156659208,197.574996
2023-03-06 00:00:00-05:00,198.54,198.6,192.3,193.81,129800108,195.141534
2023-03-07 00:00:00-05:00,191.38,194.2,186.1,187.71,149980263,190.103075
2023-03-08 00:00:00-05:00,185.04,186.5,180.0,182.0,153743549,181.733764
2023-03-09 00:00:00-05:00,180.25,185.18,172.5124,172.92,172622103,178.909958
2023-03-10 00:00:00-05:00,175.13,178.29,168.44,173.44,193243948,174.271864
2023-03-13 00:00:00-04:00,167.455,177.35,163.91,174.48,170522636,171.749657
2023-03-14 00:00:00-04:00,177.31,183.8,177.1401,183.26,147435545,181.324589
2023-03-15 00:00:00-04:00,180.8,182.34,176.03,180.45,148087719,179.345971
2023-03-16 00:00:00-04:00,180.365,185.81,178.84,184.13,123504917,182.931494
2023-03-17 00:00:00-04:00,184.515,186.2199,177.33,180.13,140673982,180.491959
2023-03-20 00:00:00-04:00,178.08,186.44,176.35,183.25,131142892,182.953363
2023-03-21 00:00:00-04:00,188.28,198.0,188.04,197.58,156692653,193.875518
2023-03-22 00:00:00-04:00,199.3,200.66,190.95,191.15,151877870,196.716067
2023-03-23 00:00:00-04:00,195.26,199.31,188.65,192.22,146042412,194.650369
2023-03-24 00:00:00-04:00,191.65,192.36,187.15,190.41,117982059,189.528355
2023-03-27 00:00:00-04:00,194.415,197.39,189.94,191.81,122264765,193.698
2023-03-28 00:00:00-04:00,192.0,192.35,185.43,189.19,99812095,188.194541
2023-03-29 00:00:00-04:00,193.13,195.29,189.44,193.88,125790497,192.385045
2023-03-30 00:00:00-04:00,195.58,197.33,194.42,195.28,111449080,195.890158
2023-03-31 00:00:00-04:00,197.53,207.79,197.2,207.46,169897726,203.72779
2023-04-03 00:00:00-04:00,199.91,202.6897,192.2,194.77,171995041,195.748759
2023-04-04 00:00:00-04:00,197.32,198.7446,190.32,192.58,126771599,192.93866
2023-04-05 00:00:00-04:00,190.515,190.68,183.76,185.52,135908595,186.20756
2023-04-06 00:00:00-04:00,183.08,186.39,179.74,185.06,125310410,184.097119
2023-04-10 00:00:00-04:00,179.94,185.1,176.11,184.51,143434081,181.100315
2023-04-11 00:00:00-04:00,186.69,189.19,185.6475,186.79,116043520,187.410747
2023-04-12 00:00:00-04:00,190.74,191.5846,180.31,180.54,151966576,184.330173
2023-04-13 00:00:00-04:00,182.955,186.5,180.94,185.9,115038387,184.902062
2023-04-14 00:00:00-04:00,183.95,186.28,182.01,185.0,97375904,184.005381
2023-04-17 00:00:00-04:00,186.32,189.69,182.69,187.04,116928292,185.619485
2023-04-18 00:00:00-04:00,187.15,187.69,183.5775,184.31,93361003,185.078992
2023-04-19 00:00:00-04:00,179.1,183.5,177.65,180.59,127232811,181.256108
2023-04-20 00:00:00-04:00,166.165,169.7,160.56,162.99,212312382,164.843531
2023-04-21 00:00:00-04:00,164.8,166.0,161.3208,165.08,124041326,164.13563
2023-04-24 00:00:00-04:00,164.65,165.65,158.61,162.55,140388805,161.430402
2023-04-25 00:00:00-04:00,159.82,163.47,158.75,160.67,123970767,161.754815
2023-04-26 00:00:00-04:00,160.29,160.67,153.14,153.75,153807269,155.789924
2023-04-27 00:00:00-04:00,152.64,160.48,152.37,160.19,127559033,157.264116
2023-04-28 00:00:00-04:00,160.9,165.0,157.32,164.31,122681581,162.477697
2023-05-01 00:00:00-04:00,163.17,163.28,158.83,161.83,109015048,161.325036
2023-05-02 00:00:00-04:00,161.88,165.49,158.93,160.31,129991463,161.808656
2023-05-03 00:00:00-04:00,160.01,165.0,159.91,160.61,119996538,163.324681
2023-05-04 00:00:00-04:00,162.71,162.95,159.65,161.2,96455284,161.366003
2023-05-05 00:00:00-04:00,163.97,170.7899,163.51,170.06,107762572,168.155626
2023-05-08 00:00:00-04:00,173.72,173.8,169.19,171.79,113778778,171.336068
2023-05-09 00:00:00-04:00,168.95,169.82,166.56,169.15,90255109,168.137434
2023-05-10 00:00:00-04:00,172.55,174.43,166.68,168.54,121790436,170.222023
2023-05-11 00:00:00-04:00,168.7,173.57,166.79,172.08,105419706,169.448063
2023-05-12 00:00:00-04:00,176.07,177.38,167.23,167.98,159387762,171.140385
2023-05-15 00:00:00-04:00,167.655,169.76,164.5499,166.35,106963159,166.887498
2023-05-16 00:00:00-04:00,165.65,169.5184,164.35,166.52,99504201,167.365543
2023-05-17 00:00:00-04:00,168.41,174.5,167.185,173.86,125821659,172.375279
2023-05-18 00:00:00-04:00,174.22,177.06,172.45,176.89,109851927,174.748676
2023-05-19 00:00:00-04:00,177.17,181.95,176.31,180.14,138446981,179.576768
2023-05-22 00:00:00-04:00,180.7,189.32,180.11,188.87,134070807,185.742686
2023-05-23 00:00:00-04:00,186.2,192.96,185.26,185.77,158734682,188.773459
2023-05-24 00:00:00-04:00,182.23,184.22,178.22,182.9,139352622,181.41439
2023-05-25 00:00:00-04:00,186.54,186.78,180.58,184.47,97294549,184.111097
2023-05-26 00:00:00-04:00,184.62,198.6,184.53,193.17,162009883,193.189546
2023-05-30 00:00:00-04:00,200.1,204.48,197.53,201.16,130007767,200.482541
2023-05-31 00:00:00-04:00,199.78,203.95,195.12,203.93,151250878,199.331162
2023-06-01 00:00:00-04:00,202.59,209.8,199.37,207.52,150665749,205.111253
2023-06-02 00:00:00-04:00,210.15,217.25,209.752,213.97,183261050,214.538333
2023-06-05 00:00:00-04:00,217.8,221.29,214.52,217.61,151190261,218.226337
2023-06-06 00:00:00-04:00,216.14,221.91,212.53,221.31,147003677,217.929475
2023-06-07 00:00:00-04:00,228.0,230.8296,223.2,224.57,185727837,226.588007
2023-06-08 00:00:00-04:00,224.22,235.23,223.01,234.86,164944844,231.036605
2023-06-09 00:00:00-04:00,249.07,252.42,242.02,244.4,200219026,247.092914
2023-06-12 00:00:00-04:00,247.94,250.97,244.59,249.83,150748668,247.942053
2023-06-13 00:00:00-04:00,253.51,259.68,251.34,258.71,162430817,255.96177
2023-06-14 00:00:00-04:00,260.17,261.57,250.5,256.79,170582046,257.011255
2023-06-15 00:00:00-04:00,248.4,258.95,247.29,255.9,160243925,255.752484
2023-06-16 00:00:00-04:00,258.92,263.6,257.2091,260.54,167870859,260.634309
2023-06-20 00:00:00-04:00,261.5,274.75,261.12,274.45,165715696,267.820148
2023-06-21 00:00:00-04:00,275.13,276.99,257.78,259.46,211873265,265.140639
2023-06-22 00:00:00-04:00,250.77,265.0,248.25,264.61,166930967,260.079305
2023-06-23 00:00:00-04:00,259.29,262.45,252.8,256.6,177677228,257.731634
2023-06-26 00:00:00-04:00,250.065,258.37,240.7,241.05,180148413,248.494428
2023-06-27 00:00:00-04:00,243.24,250.3899,240.85,250.21,165118461,246.092118
2023-06-28 00:00:00-04:00,249.7,259.88,248.89,256.24,159844461,255.914952
2023-06-29 00:00:00-04:00,258.03,260.74,253.61,257.5,131283361,256.804454
2023-06-30 00:00:00-04:00,260.6,264.45,259.89,261.77,111804671,262.814571
2023-07-03 00:00:00-04:00,276.49,284.25,275.11,279.82,119592488,279.563542
2023-07-05 00:00:00-04:00,278.82,283.85,277.6,282.48,131586954,280.569691
2023-07-06 00:00:00-04:00,278.09,279.97,272.88,276.54,120745103,276.443874
2023-07-07 00:00:00-04:00,278.43,280.78,273.77,274.43,113879175,277.553967
2023-07-10 00:00:00-04:00,276.47,277.52,265.1,269.61,119453341,269.875537
2023-07-11 00:00:00-04:00,268.65,270.9,266.37,269.79,91990575,268.482131
2023-07-12 00:00:00-04:00,276.325,276.52,271.46,271.99,95701451,273.439018
2023-07-13 00:00:00-04:00,274.59,279.45,270.6,277.9,112695960,274.737269
2023-07-14 00:00:00-04:00,277.01,285.3,276.31,281.38,120091488,280.723935
2023-07-17 00:00:00-04:00,286.625,292.23,283.57,290.38,131642475,288.111852
2023-07-18 00:00:00-04:00,290.15,295.26,286.01,293.34,112465031,290.058235
2023-07-19 00:00:00-04:00,296.04,299.29,289.5201,291.26,143260902,295.046634
2023-07-20 00:00:00-04:00,279.56,280.93,261.2,262.9,175314537,269.60718
2023-07-21 00:00:00-04:00,268.0,268.0,255.8,260.02,162417593,261.804469
2023-07-24 00:00:00-04:00,255.85,269.85,254.12,269.06,137060400,264.288235
2023-07-25 00:00:00-04:00,272.38,272.9,265.0,265.28,112797579,268.508606
2023-07-26 00:00:00-04:00,263.25,268.04,261.75,264.35,95887686,264.829438
2023-07-27 00:00:00-04:00,268.31,269.13,255.3,255.71,103754401,262.885755
2023-07-28 00:00:00-04:00,259.86,267.25,258.2312,266.44,111446027,264.348289
2023-07-31 00:00:00-04:00,267.48,269.08,263.78,267.43,84605432,266.638517
2023-08-01 00:00:00-04:00,266.26,266.47,260.25,261.07,83728932,262.362367
2023-08-02 00:00:00-04:00,255.57,259.52,250.49,254.11,101804109,254.711919
2023-08-03 00:00:00-04:00,252.04,260.49,252.0,259.32,97886224,256.81524
2023-08-04 00:00:00-04:00,260.97,264.77,253.11,253.86,99539908,258.21683
2023-08-07 00:00:00-04:00,251.45,253.6511,242.76,251.45,111121391,247.729881
2023-08-08 00:00:00-04:00,247.45,250.92,245.01,249.7,96661635,248.577949
2023-08-09 00:00:00-04:00,250.87,251.1,241.9,242.19,101635663,245.208822
2023-08-10 00:00:00-04:00,245.4,251.8,243.0,245.34,109519642,246.972238
2023-08-11 00:00:00-04:00,241.77,243.79,238.02,242.65,99038644,241.466397
2023-08-14 00:00:00-04:00,235.7,240.66,233.75,239.76,98618323,237.921291
2023-08-15 00:00:00-04:00,238.73,240.5,232.61,232.96,88246178,235.167875
2023-08-16 00:00:00-04:00,228.02,233.97,225.38,225.6,112548579,229.305124
2023-08-17 00:00:00-04:00,226.06,226.74,218.83,219.22,120776489,222.909044
2023-08-18 00:00:00-04:00,214.12,217.58,212.36,215.49,136276586,215.324979
2023-08-21 00:00:00-04:00,221.5512,232.1343,220.58,231.28,135775026,227.60468
2023-08-22 00:00:00-04:00,240.25,240.82,229.55,233.19,130622922,234.321986
2023-08-23 00:00:00-04:00,229.34,238.98,229.29,236.86,101159557,235.103945
2023-08-24 00:00:00-04:00,238.66,238.92,228.1801,230.04,99815698,231.826227
2023-08-25 00:00:00-04:00,231.31,239.0,230.35,238.59,106612231,235.093977
2023-08-28 00:00:00-04:00,242.58,244.38,235.35,238.82,107692662,238.48086
2023-08-29 00:00:00-04:00,238.58,257.48,237.77,257.18,134104874,250.660318
2023-08-30 00:00:00-04:00,254.2,260.51,250.59,256.9,122003655,255.905732
2023-08-31 00:00:00-04:00,255.98,261.18,255.05,258.08,108876603,258.059429
2023-09-01 00:00:00-04:00,257.26,259.0794,242.01,245.01,132541641,248.083465
2023-09-05 00:00:00-04:00,245.0,258.0,244.86,256.49,129487693,253.843394
2023-09-06 00:00:00-04:00,255.135,255.39,245.06,251.92,117006956,249.462882
2023-09-07 00:00:00-04:00,245.07,252.81,243.265,251.49,115336750,248.264928
2023-09-08 00:00:00-04:00,251.22,256.52,246.67,248.5,118559636,251.38487
2023-09-11 00:00:00-04:00,264.27,274.85,260.61,273.58,174749854,268.963787
2023-09-12 00:00:00-04:00,270.76,278.39,266.6,267.48,136025998,271.596858
2023-09-13 00:00:00-04:00,270.07,274.98,268.1,271.3,111716974,271.651246
2023-09-14 00:00:00-04:00,271.32,276.7094,270.42,276.04,107771198,274.51174
2023-09-15 00:00:00-04:00,277.55,278.98,271.0,274.39,133692313,274.274426
2023-09-18 00:00:00-04:00,271.16,271.44,263.7601,265.28,101568477,266.701153
2023-09-19 00:00:00-04:00,264.35,267.85,261.2,266.5,103715350,264.943835
2023-09-20 00:00:00-04:00,267.04,273.93,262.4606,262.59,122540120,268.369202
2023-09-21 00:00:00-04:00,257.85,260.86,254.21,255.7,120037067,257.525415
2023-09-22 00:00:00-04:00,257.4,257.7888,244.48,244.88,127524085,251.403626
2023-09-25 00:00:00-04:00,243.38,247.1,238.31,246.99,104668716,244.237763
2023-09-26 00:00:00-04:00,242.98,249.55,241.6601,244.12,102033779,245.599873
2023-09-27 00:00:00-04:00,244.262,245.33,234.58,240.5,136616287,240.406499
2023-09-28 00:00:00-04:00,240.02,247.55,238.65,246.38,117096968,244.05336
2023-09-29 00:00:00-04:00,250.0,254.77,246.35,250.22,128526716,251.057762
2023-10-02 00:00:00-04:00,244.81,254.2799,242.62,251.6,123843037,249.588208
2023-10-03 00:00:00-04:00,248.61,250.02,244.45,246.53,102002965,247.350173
2023-10-04 00:00:00-04:00,248.14,261.86,247.6,261.16,129770722,255.820398
2023-10-05 00:00:00-04:00,260.0,263.6,256.25,260.05,119185414,259.64344
2023-10-06 00:00:00-04:00,253.98,261.65,250.65,260.53,118121814,256.363983
2023-10-09 00:00:00-04:00,255.31,261.36,252.05,259.67,101409033,256.325814
2023-10-10 00:00:00-04:00,257.75,268.94,257.65,263.62,122684320,265.046798
2023-10-11 00:00:00-04:00,266.2,268.6,260.9,262.99,103727058,264.043044
2023-10-12 00:00:00-04:00,262.92,265.41,256.6307,258.87,111551409,261.749611
2023-10-13 00:00:00-04:00,258.9,259.6,250.22,251.12,102296788,254.051621
2023-10-16 00:00:00-04:00,250.05,255.3999,248.48,253.92,88930672,252.99395
2023-10-17 00:00:00-04:00,250.1,257.183,247.08,254.85,93573488,253.238094
2023-10-18 00:00:00-04:00,252.7,254.63,242.08,242.68,125980440,246.791928
2023-10-19 00:00:00-04:00,225.95,230.61,216.78,220.11,170944596,221.741358
2023-10-20 00:00:00-04:00,217.01,218.8606,210.42,211.99,138010097,213.923409
2023-10-23 00:00:00-04:00,210.0,216.98,202.51,212.08,150750605,211.662146
2023-10-24 00:00:00-04:00,216.5,222.05,214.11,216.52,118259645,217.665808
2023-10-25 00:00:00-04:00,215.88,220.1,212.2,212.42,107288896,216.075758
2023-10-26 00:00:00-04:00,211.32,214.8,204.88,205.76,115208783,208.36429
2023-10-27 00:00:00-04:00,210.6,213.92,205.77,207.3,94882274,208.651119
2023-10-30 00:00:00-04:00,209.28,210.88,194.67,197.36,136503931,199.965108
2023-10-31 00:00:00-04:00,196.12,202.8,194.07,200.84,118088997,199.113004
2023-11-01 00:00:00-04:00,204.04,205.99,197.85,205.66,121710684,201.876527
2023-11-02 00:00:00-04:00,212.97,219.2,211.45,218.51,126084508,216.504488
2023-11-03 00:00:00-04:00,221.15,226.3701,218.4,219.96,119534792,221.186671
2023-11-06 00:00:00-05:00,223.98,226.32,215.0,219.27,117394735,219.459955
2023-11-07 00:00:00-05:00,219.98,223.12,215.72,222.18,116927581,219.1197
2023-11-08 00:00:00-05:00,223.15,224.15,217.64,222.11,106603872,220.265972
2023-11-09 00:00:00-05:00,219.75,220.8,206.68,209.98,142156105,211.770395
2023-11-10 00:00:00-05:00,210.03,215.38,205.69,214.65,131314334,211.826574
2023-11-13 00:00:00-05:00,215.6,225.4,211.6101,223.71,140617709,221.255658
2023-11-14 00:00:00-05:00,235.03,238.135,230.72,237.41,149930341,234.707604
2023-11-15 00:00:00-05:00,239.29,246.7,236.45,242.84,150391782,242.793401
2023-11-16 00:00:00-05:00,239.49,240.88,230.96,233.59,136900875,235.465014
2023-11-17 00:00:00-05:00,232.0,237.39,226.54,234.3,142766236,233.287786
2023-11-20 00:00:00-05:00,234.04,237.1,231.02,235.6,116591874,234.203566
2023-11-21 00:00:00-05:00,235.04,243.62,233.34,241.2,122332956,240.976415
2023-11-22 00:00:00-05:00,242.04,244.01,231.4,234.21,118143474,234.596496
2023-11-24 00:00:00-05:00,233.75,238.75,232.33,235.45,65125204,236.493181
2023-11-27 00:00:00-05:00,236.89,238.33,232.1,236.08,112057261,235.603244
2023-11-28 00:00:00-05:00,236.68,247.0,234.01,246.72,148648582,241.082101
2023-11-29 00:00:00-05:00,249.21,252.75,242.76,244.14,135445276,248.023901
2023-11-30 00:00:00-05:00,245.14,245.22,236.91,240.08,132457365,240.765517
2023-12-01 00:00:00-05:00,233.14,240.19,231.9,238.83,121331711,236.53333
2023-12-04 00:00:00-05:00,235.75,239.3733,233.2902,235.58,104114066,236.434654
2023-12-05 00:00:00-05:00,233.87,246.66,233.7,238.72,138001929,241.108497
2023-12-06 00:00:00-05:00,242.92,246.57,239.1709,239.37,126467079,243.400696
2023-12-07 00:00:00-05:00,241.55,244.08,236.98,242.64,107162580,240.883405
2023-12-08 00:00:00-05:00,240.27,245.27,239.2701,243.84,103127144,243.040195
2023-12-11 00:00:00-05:00,242.74,243.441,237.45,239.74,97934659,240.114198
2023-12-12 00:00:00-05:00,238.55,238.99,233.87,237.01,95351249,235.760731
2023-12-13 00:00:00-05:00,234.19,240.3,228.2,239.29,146287024,233.801499
2023-12-14 00:00:00-05:00,241.22,253.88,240.79,251.05,160856357,248.842309
2023-12-15 00:00:00-05:00,251.21,254.13,248.3,253.5,135932762,252.040492
2023-12-18 00:00:00-05:00,253.78,258.74,251.36,252.08,116439752,254.988313
2023-12-19 00:00:00-05:00,253.48,258.3399,253.01,257.22,106763970,256.212977
2023-12-20 00:00:00-05:00,256.41,259.84,247.0,247.14,125136084,254.560984
2023-12-21 00:00:00-05:00,251.9,254.7999,248.55,254.5,109639080,252.030838
2023-12-22 00:00:00-05:00,256.76,258.22,251.37,252.54,93370094,255.182406
2023-12-26 00:00:00-05:00,254.49,257.97,252.91,256.61,86911086,256.396041
2023-12-27 00:00:00-05:00,258.35,263.34,257.52,261.44,106526727,261.83637
2023-12-28 00:00:00-05:00,263.66,265.13,252.71,253.18,113656066,258.461457
2023-12-29 00:00:00-05:00,255.1,255.19,247.43,248.48,100891958,250.333885
2024-01-02 00:00:00-05:00,250.08,251.25,244.41,248.42,104677350,248.350303
2024-01-03 00:00:00-05:00,244.98,245.68,236.32,238.45,121104606,239.769658
2024-01-04 00:00:00-05:00,239.25,242.7,237.73,237.93,102645460,240.359483
2024-01-05 00:00:00-05:00,236.86,240.1196,234.9001,237.49,92488939,237.93239
2024-01-08 00:00:00-05:00,236.14,241.25,235.3,240.45,85180396,238.603202
